class,lh_x1,lh_y1,lh_z1,lh_x2,lh_y2,lh_z2,lh_x3,lh_y3,lh_z3,lh_x4,lh_y4,lh_z4,lh_x5,lh_y5,lh_z5,lh_x6,lh_y6,lh_z6,lh_x7,lh_y7,lh_z7,lh_x8,lh_y8,lh_z8,lh_x9,lh_y9,lh_z9,lh_x10,lh_y10,lh_z10,lh_x11,lh_y11,lh_z11,lh_x12,lh_y12,lh_z12,lh_x13,lh_y13,lh_z13,lh_x14,lh_y14,lh_z14,lh_x15,lh_y15,lh_z15,lh_x16,lh_y16,lh_z16,lh_x17,lh_y17,lh_z17,lh_x18,lh_y18,lh_z18,lh_x19,lh_y19,lh_z19,lh_x20,lh_y20,lh_z20,lh_x21,lh_y21,lh_z21,rh_x1,rh_y1,rh_z1,rh_x2,rh_y2,rh_z2,rh_x3,rh_y3,rh_z3,rh_x4,rh_y4,rh_z4,rh_x5,rh_y5,rh_z5,rh_x6,rh_y6,rh_z6,rh_x7,rh_y7,rh_z7,rh_x8,rh_y8,rh_z8,rh_x9,rh_y9,rh_z9,rh_x10,rh_y10,rh_z10,rh_x11,rh_y11,rh_z11,rh_x12,rh_y12,rh_z12,rh_x13,rh_y13,rh_z13,rh_x14,rh_y14,rh_z14,rh_x15,rh_y15,rh_z15,rh_x16,rh_y16,rh_z16,rh_x17,rh_y17,rh_z17,rh_x18,rh_y18,rh_z18,rh_x19,rh_y19,rh_z19,rh_x20,rh_y20,rh_z20,rh_x21,rh_y21,rh_z21
people,0.6921367645263672,0.8526629209518433,0.0,0.6500105857849121,0.8137673139572144,0.008722332306206226,0.6040995121002197,0.8037136197090149,0.004334518685936928,0.5714329481124878,0.8197467923164368,-0.0029960344545543194,0.5521558523178101,0.8405822515487671,-0.00944217387586832,0.5887194275856018,0.78059321641922,-0.0037554679438471794,0.5511834621429443,0.7696248292922974,-0.011782141402363777,0.5214614272117615,0.7549135088920593,-0.017717817798256874,0.4948582649230957,0.7372145056724548,-0.022997254505753517,0.591792106628418,0.8004630208015442,-0.015468946658074856,0.5504703521728516,0.8398010730743408,-0.021762307733297348,0.5645241737365723,0.8519882559776306,-0.015866724774241447,0.5782597064971924,0.8431863784790039,-0.011567925103008747,0.6002156138420105,0.8298066258430481,-0.027161728590726852,0.5678617358207703,0.871955394744873,-0.030576085671782494,0.5838013887405396,0.8764558434486389,-0.021023128181695938,0.5955250859260559,0.8617563247680664,-0.015336337499320507,0.6103474497795105,0.8610106706619263,-0.03939029201865196,0.587336540222168,0.8941085338592529,-0.04044298827648163,0.6010540127754211,0.8932145237922668,-0.03422246500849724,0.6113091707229614,0.8795078992843628,-0.029887782409787178,0.2175997495651245,0.6892443895339966,0.0,0.263286292552948,0.666435718536377,0.006699236109852791,0.2984311580657959,0.6445915699005127,-0.00315061304718256,0.3245795965194702,0.6387445330619812,-0.017051031813025475,0.3246105909347534,0.6406482458114624,-0.028416534885764122,0.28786587715148926,0.5633383393287659,-0.01699906773865223,0.32760247588157654,0.5214529037475586,-0.034902818500995636,0.3480919599533081,0.49915528297424316,-0.04609864577651024,0.36423030495643616,0.4774538278579712,-0.05393005907535553,0.2731580436229706,0.574865460395813,-0.032675500959157944,0.3271011710166931,0.5960733294487,-0.04741651937365532,0.3161669969558716,0.6215877532958984,-0.044536590576171875,0.30062541365623474,0.62337327003479,-0.04282505437731743,0.26196086406707764,0.600432276725769,-0.04788623005151749,0.3137005865573883,0.6323338150978088,-0.0584820918738842,0.3014222979545593,0.6494768857955933,-0.04699376970529556,0.28549280762672424,0.6462636590003967,-0.04038292542099953,0.25614237785339355,0.6333849430084229,-0.06396180391311646,0.2969922423362732,0.6558300256729126,-0.07023066282272339,0.2887328267097473,0.6695342659950256,-0.06179220601916313,0.27485156059265137,0.6680473685264587,-0.05581290274858475
people,0.664020299911499,0.7850022912025452,0.0,0.625235378742218,0.7520485520362854,0.0064677163027226925,0.5812087655067444,0.7414471507072449,-0.004646332934498787,0.5529054403305054,0.7566772103309631,-0.019056588411331177,0.5374719500541687,0.778701901435852,-0.03177674114704132,0.5624724626541138,0.7173791527748108,-0.01699773035943508,0.5183039903640747,0.7009065747261047,-0.0319611132144928,0.4900616407394409,0.6909281611442566,-0.0397806279361248,0.4687463343143463,0.684203565120697,-0.04594399780035019,0.5701231956481934,0.7357672452926636,-0.032014861702919006,0.538907527923584,0.7954288721084595,-0.04557633027434349,0.5561169981956482,0.807195246219635,-0.04012090340256691,0.5703014731407166,0.7992988228797913,-0.03684322163462639,0.5820509791374207,0.7647308111190796,-0.04662786424160004,0.5569923520088196,0.8244340419769287,-0.05567007139325142,0.5729568600654602,0.8241744637489319,-0.045550763607025146,0.58268803358078,0.8069600462913513,-0.0406772643327713,0.5945115089416504,0.7953964471817017,-0.06173669174313545,0.5758554339408875,0.8392277956008911,-0.06589025259017944,0.5896932482719421,0.836359977722168,-0.058590736240148544,0.6000086069107056,0.822172224521637,-0.05469483137130737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
people,0.6792621612548828,0.749302327632904,0.0,0.64179527759552,0.7106876969337463,0.008783056400716305,0.5980510711669922,0.6896187663078308,-0.0005118424305692315,0.5664887428283691,0.6951718926429749,-0.013509352691471577,0.5477019548416138,0.7135457992553711,-0.02453308179974556,0.578178882598877,0.6612285375595093,-0.012429460883140564,0.5337263345718384,0.6403871774673462,-0.02591155469417572,0.5112691521644592,0.6250887513160706,-0.032184213399887085,0.4934786260128021,0.6109662652015686,-0.03736797347664833,0.5840818881988525,0.6776325106620789,-0.028329022228717804,0.5429524183273315,0.7316591143608093,-0.04016575217247009,0.5613893270492554,0.7441924810409546,-0.03367891162633896,0.5778347849845886,0.737555980682373,-0.029734322801232338,0.593777060508728,0.7070772647857666,-0.043866366147994995,0.5591545104980469,0.7660831809043884,-0.05180627480149269,0.576951801776886,0.7678457498550415,-0.041615892201662064,0.5896165370941162,0.7503690123558044,-0.03646273910999298,0.6037957668304443,0.7394012212753296,-0.05969029664993286,0.5772645473480225,0.785334587097168,-0.06304003298282623,0.592416524887085,0.7834841012954712,-0.0558183528482914,0.6059784293174744,0.7684369087219238,-0.05180969461798668,0.21074984967708588,0.7398340702056885,0.0,0.2468942403793335,0.6968947649002075,-0.003688385244458914,0.29030290246009827,0.6608393788337708,-0.016149230301380157,0.3205891251564026,0.6318715810775757,-0.02906651422381401,0.33822101354599,0.6003289818763733,-0.04156165197491646,0.2748464047908783,0.6550635099411011,-0.03931104764342308,0.31200504302978516,0.6462566256523132,-0.05935046449303627,0.3376930356025696,0.6323345899581909,-0.068210169672966,0.35594046115875244,0.6168840527534485,-0.07320854812860489,0.2533249855041504,0.6756809949874878,-0.047446150332689285,0.2949100732803345,0.7258562445640564,-0.0685323178768158,0.30380958318710327,0.7582548260688782,-0.066921167075634,0.306816041469574,0.7755032181739807,-0.06430698186159134,0.23337934911251068,0.7058588862419128,-0.054202087223529816,0.26945871114730835,0.7657299041748047,-0.07080049812793732,0.2824341356754303,0.7887745499610901,-0.06285585463047028,0.28866899013519287,0.7966395616531372,-0.056748487055301666,0.21498921513557434,0.7399073839187622,-0.06137988716363907,0.24352484941482544,0.7868874669075012,-0.0736071839928627,0.25594407320022583,0.7980412840843201,-0.0693306177854538,0.2611809968948364,0.7990373373031616,-0.0645577684044838
people,0.6955714821815491,0.7373569011688232,0.0,0.6585791110992432,0.6917980909347534,0.00709683820605278,0.6202144622802734,0.6740078926086426,0.00028830853989347816,0.5910428166389465,0.683158814907074,-0.010241701267659664,0.5755262970924377,0.6988196969032288,-0.019456448033452034,0.6003159880638123,0.6487648487091064,-0.0077214534394443035,0.5690999031066895,0.6099784970283508,-0.019933246076107025,0.5485512614250183,0.5846537947654724,-0.026168692857027054,0.5335559248924255,0.5669796466827393,-0.03004605323076248,0.5993015170097351,0.6794248223304749,-0.020470554009079933,0.5669412612915039,0.6993481516838074,-0.029952233657240868,0.5809991955757141,0.7053664922714233,-0.023660557344555855,0.5967024564743042,0.7046291828155518,-0.018536856397986412,0.6046315431594849,0.714989423751831,-0.03348931297659874,0.5796672701835632,0.735737681388855,-0.040378402918577194,0.5933225750923157,0.7361494898796082,-0.02896193042397499,0.606340229511261,0.7330712676048279,-0.02129499427974224,0.6125971078872681,0.7488866448402405,-0.04716799408197403,0.5919175744056702,0.762161135673523,-0.05065334588289261,0.6036065220832825,0.7579824924468994,-0.04206552729010582,0.6163187623023987,0.7533646821975708,-0.03540097922086716,0.2717444896697998,0.791705310344696,0.0,0.2956905961036682,0.7484757304191589,0.005794688127934933,0.3342467248439789,0.7262147068977356,0.004292784258723259,0.36177197098731995,0.7352462410926819,0.00022107655240688473,0.3747617304325104,0.7546559572219849,-0.002828411292284727,0.3513771593570709,0.7342652082443237,-0.0045797922648489475,0.3932175040245056,0.7218260765075684,-0.013323931954801083,0.4185076951980591,0.7139708995819092,-0.016900472342967987,0.43732887506484985,0.7062975168228149,-0.018367990851402283,0.3508910536766052,0.771263599395752,-0.012620576657354832,0.3819403648376465,0.790136456489563,-0.021183794364333153,0.3678221106529236,0.7943565845489502,-0.0165906623005867,0.3499141335487366,0.7925611138343811,-0.01058144960552454,0.34479814767837524,0.8072445392608643,-0.020459944382309914,0.36840465664863586,0.823848307132721,-0.027339380234479904,0.3551255464553833,0.8214141130447388,-0.018330464139580727,0.34082624316215515,0.8169621229171753,-0.009966755285859108,0.3364699184894562,0.8407767415046692,-0.028887756168842316,0.3554472327232361,0.8481460213661194,-0.03270187973976135,0.34521618485450745,0.8447780609130859,-0.026847131550312042,0.3331649899482727,0.8418277502059937,-0.020328611135482788
people,0.7163469791412354,0.762647807598114,0.0,0.6855050921440125,0.7328509092330933,0.002988367108628154,0.6516398191452026,0.7122629880905151,-0.0009062874596565962,0.6297245025634766,0.718892514705658,-0.006211945321410894,0.6231364011764526,0.7320667505264282,-0.010201224125921726,0.6446532607078552,0.6576693654060364,-0.004483233205974102,0.6087082624435425,0.6260455846786499,-0.009474962018430233,0.5860685110092163,0.605485737323761,-0.013029674999415874,0.5691912174224854,0.5876415967941284,-0.016130046918988228,0.6448083519935608,0.6770370006561279,-0.009989984333515167,0.6222114562988281,0.6945969462394714,-0.009939434938132763,0.6268802285194397,0.7153106927871704,-0.005426608491688967,0.6345687508583069,0.7283934354782104,-0.0038119375240057707,0.6483625769615173,0.7081546783447266,-0.015240038745105267,0.6293548345565796,0.7343980669975281,-0.01684425212442875,0.6364868879318237,0.7513550519943237,-0.012820272706449032,0.6438502073287964,0.7587364315986633,-0.011066373437643051,0.6510950326919556,0.7424114942550659,-0.020876221358776093,0.6342564225196838,0.7599606513977051,-0.02260746620595455,0.6402536630630493,0.7711779475212097,-0.019770067185163498,0.6471925973892212,0.7772361040115356,-0.01786109246313572,0.2789299190044403,0.7828375697135925,0.0,0.31783321499824524,0.7589782476425171,0.009151620790362358,0.35912808775901794,0.7613897323608398,0.0026676864363253117,0.3881087303161621,0.7918413877487183,-0.007028885185718536,0.39600738883018494,0.8246022462844849,-0.015510544180870056,0.3704097867012024,0.7217813730239868,-0.011185363866388798,0.4049990475177765,0.7217316031455994,-0.026918957009911537,0.43204155564308167,0.7159337997436523,-0.037609174847602844,0.4540446400642395,0.7098990082740784,-0.04403954744338989,0.35954514145851135,0.7435648441314697,-0.024880703538656235,0.40553921461105347,0.7892162799835205,-0.036206986755132675,0.39082831144332886,0.8016297221183777,-0.03278587386012077,0.3723606765270233,0.7969093918800354,-0.029256591573357582,0.34706875681877136,0.7727117538452148,-0.038544971495866776,0.3895171582698822,0.8185708522796631,-0.04458970949053764,0.3745075762271881,0.8231167793273926,-0.03165130689740181,0.3578512966632843,0.8135746121406555,-0.022944478318095207,0.3343134820461273,0.8032743334770203,-0.05276404321193695,0.36660805344581604,0.8378363847732544,-0.054539747536182404,0.3552428185939789,0.8392214179039001,-0.04473098739981651,0.3417205810546875,0.8282290101051331,-0.03725408762693405
people,0.7713252902030945,0.841820478439331,0.0,0.7359627485275269,0.8053955435752869,0.0022958635818213224,0.6861003637313843,0.788576602935791,-0.008467717096209526,0.6565751433372498,0.8016555905342102,-0.020952850580215454,0.6495769023895264,0.8270987868309021,-0.0324566513299942,0.6861100792884827,0.7683119177818298,-0.024981221184134483,0.6493313312530518,0.7486869692802429,-0.04162284731864929,0.6257579326629639,0.7315194010734558,-0.04894442856311798,0.6077449917793274,0.7160434722900391,-0.05438981205224991,0.6969841718673706,0.7929568886756897,-0.037574075162410736,0.6579596996307373,0.8399075865745544,-0.05447053909301758,0.6704404354095459,0.8544034361839294,-0.047837015241384506,0.6847483515739441,0.8493121266365051,-0.042797163128852844,0.7105423212051392,0.8282918930053711,-0.049821317195892334,0.6764629483222961,0.8763834238052368,-0.06385639309883118,0.6896196603775024,0.8804336190223694,-0.05166058987379074,0.701684296131134,0.8668011426925659,-0.043413229286670685,0.7232152223587036,0.8647029995918274,-0.06255483627319336,0.6970254182815552,0.899173378944397,-0.0726354569196701,0.7090319395065308,0.8966121077537537,-0.06543547660112381,0.7218393683433533,0.8822334408760071,-0.05950247868895531,0.3095473647117615,0.7376444339752197,0.0,0.352522075176239,0.7092881202697754,0.00891575962305069,0.40227028727531433,0.683734655380249,0.0013266110327094793,0.4392780065536499,0.6681170463562012,-0.009249559603631496,0.4599809944629669,0.649536669254303,-0.017664991319179535,0.40142253041267395,0.6669290065765381,-0.024368394166231155,0.45401081442832947,0.657482922077179,-0.0411442406475544,0.4863402843475342,0.648503303527832,-0.04732831194996834,0.5080094337463379,0.6394581198692322,-0.050694677978754044,0.3885309100151062,0.6806795001029968,-0.03831445053219795,0.4290684163570404,0.7309526205062866,-0.05438167601823807,0.4174771308898926,0.7430961728096008,-0.04664698988199234,0.40202218294143677,0.7377189993858337,-0.04007355496287346,0.3720325231552124,0.7047810554504395,-0.05042432248592377,0.4033561944961548,0.7614862322807312,-0.06322993338108063,0.39399367570877075,0.7644651532173157,-0.0483395978808403,0.38264408707618713,0.7516151666641235,-0.037668365985155106,0.3559856116771698,0.735258162021637,-0.06264084577560425,0.38141533732414246,0.7804306745529175,-0.07173322886228561,0.37580057978630066,0.7816514372825623,-0.06267505884170532,0.3662005364894867,0.76939857006073,-0.05432021617889404
people,0.7649471163749695,0.851516604423523,0.0,0.727013349533081,0.8197555541992188,0.0007688429323025048,0.6724967360496521,0.8038433790206909,-0.014023002237081528,0.6367302536964417,0.7965110540390015,-0.030259480699896812,0.6134718656539917,0.7949962019920349,-0.04587389901280403,0.6793128848075867,0.7902882099151611,-0.0394110344350338,0.6406489610671997,0.7765957117080688,-0.06230335682630539,0.6137588620185852,0.7626326084136963,-0.07057808339595795,0.5942410230636597,0.7497146725654602,-0.0758235901594162,0.697781503200531,0.8121459484100342,-0.05316496267914772,0.638687789440155,0.8740511536598206,-0.07968443632125854,0.6487346887588501,0.8931347727775574,-0.07301356643438339,0.6630427241325378,0.8875171542167664,-0.06548704206943512,0.7168282866477966,0.8449884057044983,-0.06599517166614532,0.6647996306419373,0.9096872806549072,-0.08802030980587006,0.6756473183631897,0.915108859539032,-0.0728921964764595,0.689541757106781,0.9005343914031982,-0.06044039502739906,0.7331076264381409,0.8789194226264954,-0.07894987612962723,0.6947465538978577,0.9269359111785889,-0.09388380497694016,0.7021132111549377,0.9223161339759827,-0.08505818992853165,0.7146368622779846,0.9042021632194519,-0.07639607787132263,0.2970811724662781,0.7308900356292725,0.0,0.3461376130580902,0.7005910277366638,0.007288577500730753,0.3943121135234833,0.671283483505249,0.0005547008477151394,0.4305315315723419,0.6444075107574463,-0.008549241349101067,0.45224472880363464,0.6162469387054443,-0.015011720359325409,0.3852751851081848,0.6522002816200256,-0.015219188295304775,0.419958233833313,0.6358420848846436,-0.026535117998719215,0.4440627992153168,0.6251146793365479,-0.031122051179409027,0.4664119780063629,0.6145036220550537,-0.03463725745677948,0.37355396151542664,0.6644603610038757,-0.02756650000810623,0.41419717669487,0.7151073217391968,-0.03765306621789932,0.40516024827957153,0.7244727611541748,-0.031560786068439484,0.39593395590782166,0.7182732224464417,-0.027828311547636986,0.3603787422180176,0.6880395412445068,-0.03851858153939247,0.39504194259643555,0.746553361415863,-0.04612749442458153,0.3825511634349823,0.7432308197021484,-0.03326261788606644,0.37325015664100647,0.7277706265449524,-0.025640642270445824,0.34864541888237,0.7182489037513733,-0.04987024888396263,0.3767358362674713,0.7637379169464111,-0.05481170490384102,0.3661345839500427,0.75766921043396,-0.046002358198165894,0.3553333282470703,0.7413244247436523,-0.0392921082675457
people,0.7426115274429321,0.8680148124694824,0.0,0.7019638419151306,0.8315556049346924,0.009029216133058071,0.6583886742591858,0.8330422043800354,0.002956483280286193,0.6296804547309875,0.8577760457992554,-0.005625785794109106,0.6151257157325745,0.8811770677566528,-0.013331574387848377,0.6477041840553284,0.8094761371612549,-0.009434685111045837,0.6146422028541565,0.8004038333892822,-0.020526381209492683,0.5870304107666016,0.78653883934021,-0.02726702392101288,0.5642065405845642,0.7724143266677856,-0.03260689601302147,0.6534306406974792,0.8360206484794617,-0.022356931120157242,0.6125637292861938,0.8679182529449463,-0.033653706312179565,0.6213697791099548,0.8740055561065674,-0.029890025034546852,0.6333928108215332,0.8642125129699707,-0.026294654235243797,0.6645286679267883,0.86927729845047,-0.0346846878528595,0.627220869064331,0.9019792079925537,-0.04188111796975136,0.6375993490219116,0.9046317338943481,-0.03231297433376312,0.6475739479064941,0.8924626708030701,-0.025973621755838394,0.6771371960639954,0.9035329818725586,-0.047004569321870804,0.647440493106842,0.926030158996582,-0.05155197158455849,0.6556957364082336,0.9241035580635071,-0.0452142059803009,0.6645424365997314,0.9142042398452759,-0.04026588052511215,0.28400859236717224,0.7167173624038696,0.0,0.32632386684417725,0.6877797245979309,0.003461744636297226,0.3614882230758667,0.6661696434020996,-0.008185436949133873,0.38884782791137695,0.6589416861534119,-0.021767063066363335,0.40401017665863037,0.6604906916618347,-0.033280931413173676,0.3610149323940277,0.6263777017593384,-0.03212064504623413,0.39775577187538147,0.6014923453330994,-0.05394165962934494,0.4180794954299927,0.5817780494689941,-0.06575694680213928,0.435419499874115,0.5624725818634033,-0.07285109162330627,0.34524813294410706,0.639864981174469,-0.04533674940466881,0.39457663893699646,0.6780751943588257,-0.06035885214805603,0.38252341747283936,0.6882718801498413,-0.05460285395383835,0.36843252182006836,0.68083256483078,-0.05133755877614021,0.33011332154273987,0.6645774245262146,-0.057911016047000885,0.3729410171508789,0.7105041146278381,-0.06842240691184998,0.3594595193862915,0.7102175354957581,-0.05376925691962242,0.346692830324173,0.6970035433769226,-0.04517278075218201,0.318342387676239,0.6961767077445984,-0.07109665125608444,0.35278141498565674,0.7309566736221313,-0.07730987668037415,0.3413483500480652,0.7293348908424377,-0.06676553934812546,0.32710397243499756,0.7166014313697815,-0.059255052357912064
people,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21043798327445984,0.7110030651092529,0.0,0.2341780960559845,0.6591298580169678,0.00752260722219944,0.2678129971027374,0.6298753023147583,0.004333325661718845,0.29953446984291077,0.642539381980896,-0.0031291693449020386,0.3151952028274536,0.670729398727417,-0.009320653975009918,0.2892671227455139,0.6002758145332336,-0.005087132565677166,0.3308163583278656,0.5623854398727417,-0.01904533989727497,0.3552536964416504,0.5428968667984009,-0.027701985090970993,0.3726939558982849,0.526842474937439,-0.032103367149829865,0.29468879103660583,0.6308979988098145,-0.015916548669338226,0.33080631494522095,0.6292723417282104,-0.026705095544457436,0.31509488821029663,0.6462724804878235,-0.023295892402529716,0.29575321078300476,0.6548153758049011,-0.01843998394906521,0.29537078738212585,0.6657575368881226,-0.0269667599350214,0.3248022198677063,0.6681331396102905,-0.035114187747240067,0.3087678551673889,0.6777806282043457,-0.025107014924287796,0.2916838228702545,0.6832032799720764,-0.01634816825389862,0.2952997088432312,0.7015420198440552,-0.039000578224658966,0.3190370500087738,0.6985471844673157,-0.04295229911804199,0.30744293332099915,0.7052743434906006,-0.035505183041095734,0.29408925771713257,0.7112773060798645,-0.028004657477140427
people,0.6609355211257935,0.7774688005447388,0.0,0.6253692507743835,0.7411665320396423,0.006687588524073362,0.5832772850990295,0.7296092510223389,-0.0023980801925063133,0.5552040934562683,0.7472023963928223,-0.014477133750915527,0.5405177474021912,0.7699019312858582,-0.025090768933296204,0.567808210849762,0.7089031338691711,-0.012642597779631615,0.5315660238265991,0.6879063248634338,-0.024937765672802925,0.5087331533432007,0.6719257831573486,-0.03133063018321991,0.49093466997146606,0.6576847434043884,-0.036603715270757675,0.5719856023788452,0.7306085228919983,-0.026307668536901474,0.5390071868896484,0.7774361968040466,-0.03751165419816971,0.5554817914962769,0.7882787585258484,-0.03178570047020912,0.5702770948410034,0.7812560200691223,-0.02805793657898903,0.5802796483039856,0.7615435719490051,-0.03964264318346977,0.554305374622345,0.8095406889915466,-0.047015734016895294,0.5702869892120361,0.8107240200042725,-0.03740968182682991,0.5810676217079163,0.7958053350448608,-0.03240229934453964,0.589769184589386,0.793308436870575,-0.053415849804878235,0.5705244541168213,0.827434778213501,-0.056725844740867615,0.5845983624458313,0.8257249593734741,-0.049970876425504684,0.595914363861084,0.814971923828125,-0.046086814254522324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
people,0.6670430898666382,0.7628359198570251,0.0,0.6324383020401001,0.7316998243331909,0.007958827540278435,0.5908161997795105,0.7127354741096497,-0.000338598940288648,0.5614307522773743,0.716543972492218,-0.012129032984375954,0.5467541813850403,0.7291213274002075,-0.022777553647756577,0.5785484313964844,0.6750086545944214,-0.01223011128604412,0.5472803711891174,0.6401368379592896,-0.026417970657348633,0.5253411531448364,0.6166983842849731,-0.034207068383693695,0.5085164308547974,0.5954662561416626,-0.040193408727645874,0.5812789797782898,0.6915487051010132,-0.02669324353337288,0.5387181043624878,0.7311728000640869,-0.04058310016989708,0.554817259311676,0.741820216178894,-0.0355631522834301,0.5705516934394836,0.7300576567649841,-0.03146664425730705,0.5887510776519775,0.7200821042060852,-0.04122180491685867,0.5552730560302734,0.7671246528625488,-0.0512470044195652,0.5719883441925049,0.7717527151107788,-0.04070382937788963,0.585330069065094,0.7553403973579407,-0.03391854465007782,0.5981752872467041,0.7515231966972351,-0.05609050393104553,0.5725318193435669,0.7930871844291687,-0.061800532042980194,0.5875833630561829,0.794723391532898,-0.05459648743271828,0.6010945439338684,0.7805542945861816,-0.049366675317287445,0.18766851723194122,0.780368447303772,0.0,0.22630643844604492,0.7447949051856995,0.0027770136948674917,0.27064749598503113,0.732262134552002,-0.010875632055103779,0.30333876609802246,0.7477310299873352,-0.026048297062516212,0.3217156231403351,0.7683530449867249,-0.040327288210392,0.26857832074165344,0.7052932381629944,-0.043539561331272125,0.31549930572509766,0.7013011574745178,-0.06695245951414108,0.3468583822250366,0.6969280242919922,-0.07547048479318619,0.3706936538219452,0.6923543214797974,-0.07937043160200119,0.24822568893432617,0.7313534617424011,-0.057902734726667404,0.3085004687309265,0.7922488451004028,-0.08027322590351105,0.3120783269405365,0.8233851790428162,-0.07253718376159668,0.3051668405532837,0.8352543115615845,-0.06487968564033508,0.22783443331718445,0.766679584980011,-0.07075165212154388,0.2815083861351013,0.8313121795654297,-0.08893647789955139,0.2911391854286194,0.8526560664176941,-0.07344067096710205,0.29114803671836853,0.8556602001190186,-0.06104123592376709,0.20989251136779785,0.8039959669113159,-0.08376143872737885,0.2500606179237366,0.8511379957199097,-0.09655646234750748,0.2601901888847351,0.8613437414169312,-0.08729428797960281,0.2624078691005707,0.8578780889511108,-0.07809507101774216
people,0.6866198778152466,0.7220736742019653,0.0,0.6535879373550415,0.6791935563087463,0.006944870576262474,0.6118500828742981,0.6538274884223938,-0.002213843399658799,0.5785982608795166,0.6534861922264099,-0.014888053759932518,0.5563945174217224,0.666789710521698,-0.026000618934631348,0.6005253195762634,0.6197745203971863,-0.014117756858468056,0.5641329288482666,0.5887078642845154,-0.027560066431760788,0.5424624085426331,0.5667822360992432,-0.033242326229810715,0.5258461236953735,0.5462793111801147,-0.03798023611307144,0.6051537990570068,0.6378147602081299,-0.029451830312609673,0.5551691055297852,0.6749534606933594,-0.04247342050075531,0.5694288015365601,0.6934342384338379,-0.03587564080953598,0.5865653157234192,0.6924313306808472,-0.03066261112689972,0.6133161187171936,0.6683569550514221,-0.04474668577313423,0.572525143623352,0.7128366827964783,-0.05476681515574455,0.5876660943031311,0.7205652594566345,-0.044664639979600906,0.6016802191734314,0.709876537322998,-0.03805321455001831,0.6225838661193848,0.702855110168457,-0.06046247482299805,0.5934009552001953,0.7355848550796509,-0.06572742015123367,0.6048038005828857,0.7364173531532288,-0.059282999485731125,0.6179410219192505,0.7256882190704346,-0.05482279509305954,0.22695878148078918,0.8093639612197876,0.0,0.26391491293907166,0.783841073513031,0.007038869895040989,0.3112944960594177,0.7814862728118896,-0.00085641402984038,0.34569504857063293,0.8094213604927063,-0.011268898844718933,0.3574329912662506,0.8396267890930176,-0.020975599065423012,0.3199353516101837,0.7570450305938721,-0.027041707187891006,0.3728174865245819,0.7586018443107605,-0.051254257559776306,0.40786033868789673,0.7530635595321655,-0.06494751572608948,0.4332979917526245,0.7478068470954895,-0.07229597121477127,0.3078114986419678,0.7896035313606262,-0.04079092666506767,0.36426183581352234,0.8361383080482483,-0.05795932933688164,0.34433314204216003,0.8437050580978394,-0.05097401887178421,0.32155683636665344,0.8358291387557983,-0.04416799545288086,0.2939939498901367,0.8256773352622986,-0.05458473414182663,0.34400635957717896,0.8705265522003174,-0.06651297956705093,0.3271324038505554,0.8681166172027588,-0.04854774847626686,0.3077327013015747,0.8568693399429321,-0.035384196788072586,0.2804471254348755,0.8631501793861389,-0.06918852776288986,0.3167916238307953,0.889165461063385,-0.07675196975469589,0.3039475977420807,0.8850260972976685,-0.0657121017575264,0.2896021604537964,0.8738375306129456,-0.055854085832834244
